id,started_at,ended_at,break_type,store_id,employee_id,created_at,updated_at,add_to_queue
6289,2022-11-22 15:13:37 +0100,2022-11-22 15:21:52 +0100,short,5,16,2022-11-22 15:13:37 +0100,2022-11-22 15:21:52 +0100,false
6290,2022-11-22 16:13:25 +0100,2022-11-22 16:36:26 +0100,long,5,16,2022-11-22 16:13:25 +0100,2022-11-22 16:36:26 +0100,false
6291,2022-11-22 19:40:48 +0100,2022-11-22 19:44:37 +0100,short,5,18,2022-11-22 19:40:50 +0100,2022-11-22 19:44:37 +0100,false
6292,2022-11-23 11:58:23 +0100,2022-11-23 12:05:59 +0100,short,5,16,2022-11-23 11:58:26 +0100,2022-11-23 12:06:01 +0100,false
6293,2022-11-23 12:01:48 +0100,2022-11-23 12:11:37 +0100,short,3,9,2022-11-23 12:01:48 +0100,2022-11-23 12:11:39 +0100,false
6294,2022-11-23 12:06:41 +0100,2022-11-23 12:37:54 +0100,long,2,31,2022-11-23 12:06:41 +0100,2022-11-23 12:37:54 +0100,false
6295,2022-11-23 13:00:25 +0100,2022-11-23 13:44:18 +0100,long,3,9,2022-11-23 13:00:27 +0100,2022-11-23 13:44:20 +0100,false
6296,2022-11-23 13:41:39 +0100,2022-11-23 13:51:41 +0100,short,2,31,2022-11-23 13:41:43 +0100,2022-11-23 13:51:43 +0100,false
6297,2022-11-23 13:44:20 +0100,2022-11-23 13:49:54 +0100,short,3,28,2022-11-23 13:44:23 +0100,2022-11-23 13:49:55 +0100,false
6298,2022-11-23 14:31:59 +0100,2022-11-23 14:32:09 +0100,short,3,28,2022-11-23 14:31:59 +0100,2022-11-23 14:32:09 +0100,false
6299,2022-11-23 17:11:55 +0100,2022-11-23 17:38:29 +0100,short,3,28,2022-11-23 17:11:55 +0100,2022-11-23 17:38:29 +0100,false
6300,2022-11-23 17:58:48 +0100,2022-11-23 17:59:26 +0100,long,5,16,2022-11-23 17:58:48 +0100,2022-11-23 17:59:26 +0100,false
6301,2022-11-23 18:08:17 +0100,2022-11-23 18:10:58 +0100,short,2,31,2022-11-23 18:08:17 +0100,2022-11-23 18:10:58 +0100,false
6302,2022-11-24 09:48:17 +0100,2022-11-24 09:52:10 +0100,short,3,28,2022-11-24 09:48:19 +0100,2022-11-24 09:52:13 +0100,false
6303,2022-11-24 11:18:47 +0100,2022-11-24 11:22:02 +0100,short,3,28,2022-11-24 11:18:49 +0100,2022-11-24 11:22:03 +0100,false
6304,2022-11-24 11:54:49 +0100,2022-11-24 11:55:58 +0100,short,3,28,2022-11-24 11:54:50 +0100,2022-11-24 11:55:58 +0100,false
6305,2022-11-24 12:00:07 +0100,2022-11-24 12:04:13 +0100,short,3,28,2022-11-24 12:00:09 +0100,2022-11-24 12:04:15 +0100,false
6306,2022-11-24 12:47:07 +0100,2022-11-24 12:57:39 +0100,short,5,18,2022-11-24 12:47:09 +0100,2022-11-24 12:57:42 +0100,false
6307,2022-11-24 12:54:03 +0100,2022-11-24 13:28:33 +0100,long,3,28,2022-11-24 12:54:05 +0100,2022-11-24 13:28:33 +0100,false
6308,2022-11-24 13:33:49 +0100,2022-11-24 13:55:13 +0100,short,3,9,2022-11-24 13:33:51 +0100,2022-11-24 13:55:15 +0100,false
6309,2022-11-24 14:25:05 +0100,2022-11-24 14:37:10 +0100,short,5,16,2022-11-24 14:25:09 +0100,2022-11-24 14:37:15 +0100,false
6310,2022-11-24 14:33:28 +0100,2022-11-24 14:38:56 +0100,short,3,28,2022-11-24 14:33:31 +0100,2022-11-24 14:38:58 +0100,false
6311,2022-11-24 15:34:04 +0100,2022-11-24 15:36:55 +0100,short,3,28,2022-11-24 15:34:08 +0100,2022-11-24 15:36:55 +0100,false
6312,2022-11-24 17:20:34 +0100,2022-11-24 17:22:49 +0100,short,3,9,2022-11-24 17:20:36 +0100,2022-11-24 17:22:52 +0100,false
6313,2022-11-24 18:27:15 +0100,2022-11-24 18:30:21 +0100,short,5,16,2022-11-24 18:27:18 +0100,2022-11-24 18:30:23 +0100,false
6314,2022-11-25 12:00:45 +0100,2022-11-25 12:05:11 +0100,short,3,28,2022-11-25 12:00:46 +0100,2022-11-25 12:05:11 +0100,false
6315,2022-11-25 12:19:29 +0100,2022-11-25 12:19:44 +0100,short,3,9,2022-11-25 12:19:30 +0100,2022-11-25 12:19:45 +0100,false
6316,2022-11-25 12:27:30 +0100,2022-11-25 12:27:35 +0100,short,5,16,2022-11-25 12:27:30 +0100,2022-11-25 12:27:36 +0100,false
6317,2022-11-25 13:44:51 +0100,2022-11-25 13:53:59 +0100,short,3,9,2022-11-25 13:44:52 +0100,2022-11-25 13:53:59 +0100,false
6318,2022-11-25 14:18:11 +0100,2022-11-25 14:54:15 +0100,long,3,28,2022-11-25 14:18:11 +0100,2022-11-25 14:54:15 +0100,false
6319,2022-11-25 14:22:02 +0100,2022-11-25 14:31:58 +0100,short,5,18,2022-11-25 14:22:02 +0100,2022-11-25 14:31:58 +0100,false
6320,2022-11-25 14:39:11 +0100,2022-11-25 14:48:21 +0100,short,3,9,2022-11-25 14:39:11 +0100,2022-11-25 14:48:21 +0100,false
6321,2022-11-25 14:53:26 +0100,2022-11-25 15:26:15 +0100,long,5,16,2022-11-25 14:53:26 +0100,2022-11-25 15:26:15 +0100,false
6322,2022-11-25 15:41:28 +0100,2022-11-25 15:41:35 +0100,short,3,27,2022-11-25 15:41:28 +0100,2022-11-25 15:41:35 +0100,false
6323,2022-11-25 16:03:04 +0100,2022-11-25 16:10:06 +0100,short,2,31,2022-11-25 16:03:05 +0100,2022-11-25 16:10:06 +0100,false
6324,2022-11-25 16:20:17 +0100,2022-11-25 16:42:38 +0100,short,3,9,2022-11-25 16:20:17 +0100,2022-11-25 16:42:38 +0100,false
6325,2022-11-25 19:20:45 +0100,2022-11-25 19:24:44 +0100,short,5,18,2022-11-25 19:20:45 +0100,2022-11-25 19:24:46 +0100,false
6326,2022-11-26 08:26:25 +0100,2022-11-26 08:43:50 +0100,short,3,27,2022-11-26 08:26:26 +0100,2022-11-26 08:43:50 +0100,false
6327,2022-11-26 09:20:48 +0100,2022-11-26 09:20:53 +0100,short,3,27,2022-11-26 09:20:48 +0100,2022-11-26 09:20:53 +0100,false
6328,2022-11-26 09:55:04 +0100,2022-11-26 09:55:19 +0100,short,3,32,2022-11-26 09:55:08 +0100,2022-11-26 09:55:24 +0100,false
6329,2022-11-26 10:15:36 +0100,2022-11-26 10:27:59 +0100,short,3,27,2022-11-26 10:15:36 +0100,2022-11-26 10:27:59 +0100,false
6330,2022-11-26 10:55:55 +0100,2022-11-26 10:56:06 +0100,short,3,32,2022-11-26 10:55:56 +0100,2022-11-26 10:56:06 +0100,false
6331,2022-11-26 10:55:58 +0100,2022-11-26 10:56:08 +0100,short,3,9,2022-11-26 10:55:58 +0100,2022-11-26 10:56:08 +0100,false
6332,2022-11-26 10:57:01 +0100,2022-11-26 10:57:09 +0100,short,3,9,2022-11-26 10:57:02 +0100,2022-11-26 10:57:09 +0100,false
6333,2022-11-26 11:45:20 +0100,2022-11-26 11:45:29 +0100,short,3,27,2022-11-26 11:45:20 +0100,2022-11-26 11:45:29 +0100,false
6334,2022-11-26 11:46:45 +0100,2022-11-26 11:46:53 +0100,short,3,27,2022-11-26 11:46:45 +0100,2022-11-26 11:46:54 +0100,false
6335,2022-11-26 11:51:22 +0100,2022-11-26 11:51:52 +0100,short,3,27,2022-11-26 11:51:22 +0100,2022-11-26 11:51:53 +0100,false
6336,2022-11-26 11:57:04 +0100,2022-11-26 12:01:33 +0100,short,2,31,2022-11-26 11:57:04 +0100,2022-11-26 12:01:33 +0100,false
6337,2022-11-26 12:28:44 +0100,2022-11-26 12:29:01 +0100,short,3,27,2022-11-26 12:28:44 +0100,2022-11-26 12:29:02 +0100,false
6338,2022-11-26 12:33:43 +0100,2022-11-26 12:33:54 +0100,short,3,27,2022-11-26 12:33:43 +0100,2022-11-26 12:33:54 +0100,false
6339,2022-11-26 13:01:32 +0100,2022-11-26 13:04:31 +0100,short,5,18,2022-11-26 13:01:32 +0100,2022-11-26 13:04:31 +0100,false
6340,2022-11-26 13:05:15 +0100,2022-11-26 13:33:48 +0100,long,3,27,2022-11-26 13:05:18 +0100,2022-11-26 13:33:50 +0100,false
6341,2022-11-26 13:15:32 +0100,2022-11-26 13:18:27 +0100,short,3,32,2022-11-26 13:15:33 +0100,2022-11-26 13:18:27 +0100,false
6342,2022-11-26 13:48:47 +0100,2022-11-26 13:51:44 +0100,short,5,16,2022-11-26 13:48:47 +0100,2022-11-26 13:51:44 +0100,false
6343,2022-11-26 14:04:45 +0100,2022-11-26 14:21:05 +0100,long,3,9,2022-11-26 14:04:45 +0100,2022-11-26 14:21:06 +0100,false
6344,2022-11-26 14:24:14 +0100,2022-11-26 14:35:06 +0100,short,3,27,2022-11-26 14:24:16 +0100,2022-11-26 14:35:08 +0100,false
6345,2022-11-26 14:36:44 +0100,2022-11-26 14:50:16 +0100,short,3,32,2022-11-26 14:36:46 +0100,2022-11-26 14:50:18 +0100,false
6346,2022-11-26 14:50:47 +0100,2022-11-26 15:00:46 +0100,short,3,32,2022-11-26 14:50:50 +0100,2022-11-26 15:00:49 +0100,false
6347,2022-11-26 15:49:57 +0100,2022-11-26 16:06:30 +0100,short,3,32,2022-11-26 15:49:57 +0100,2022-11-26 16:06:30 +0100,false
6348,2022-11-26 16:06:42 +0100,2022-11-26 16:06:50 +0100,short,3,9,2022-11-26 16:06:42 +0100,2022-11-26 16:06:50 +0100,false
6349,2022-11-26 17:38:23 +0100,2022-11-26 17:42:56 +0100,short,5,18,2022-11-26 17:38:25 +0100,2022-11-26 17:42:56 +0100,false
6350,2022-11-28 10:53:08 +0100,2022-11-28 11:06:34 +0100,short,5,18,2022-11-28 10:53:08 +0100,2022-11-28 11:06:34 +0100,false
6351,2022-11-28 11:10:08 +0100,2022-11-28 11:39:50 +0100,short,2,32,2022-11-28 11:10:08 +0100,2022-11-28 11:39:50 +0100,false
6352,2022-11-28 13:27:03 +0100,2022-11-28 14:11:19 +0100,long,3,22,2022-11-28 13:27:04 +0100,2022-11-28 14:11:19 +0100,false
6353,2022-11-28 16:49:57 +0100,2022-11-28 17:02:13 +0100,short,3,27,2022-11-28 16:50:00 +0100,2022-11-28 17:02:15 +0100,false
6354,2022-11-28 17:43:02 +0100,2022-11-28 17:56:33 +0100,short,3,28,2022-11-28 17:43:05 +0100,2022-11-28 17:56:36 +0100,false
6355,2022-11-28 17:54:48 +0100,2022-11-28 17:59:11 +0100,short,5,18,2022-11-28 17:54:48 +0100,2022-11-28 17:59:11 +0100,false
6356,2022-11-28 18:54:33 +0100,2022-11-28 19:07:25 +0100,short,3,27,2022-11-28 18:54:35 +0100,2022-11-28 19:07:27 +0100,false
6357,2022-11-29 12:02:36 +0100,2022-11-29 12:47:48 +0100,long,3,27,2022-11-29 12:02:36 +0100,2022-11-29 12:47:48 +0100,false
6358,2022-11-29 12:13:39 +0100,2022-11-29 12:13:46 +0100,short,5,18,2022-11-29 12:13:41 +0100,2022-11-29 12:13:49 +0100,false
6359,2022-11-29 12:23:36 +0100,2022-11-29 12:29:17 +0100,short,5,18,2022-11-29 12:23:36 +0100,2022-11-29 12:29:17 +0100,false
6360,2022-11-29 12:41:40 +0100,2022-11-29 12:59:01 +0100,long,5,16,2022-11-29 12:41:42 +0100,2022-11-29 12:59:03 +0100,false
6361,2022-11-29 12:51:04 +0100,2022-11-29 12:51:16 +0100,short,3,27,2022-11-29 12:51:05 +0100,2022-11-29 12:51:16 +0100,false
6362,2022-11-29 13:06:46 +0100,2022-11-29 13:12:07 +0100,long,2,31,2022-11-29 13:06:46 +0100,2022-11-29 13:12:08 +0100,false
6363,2022-11-29 13:51:20 +0100,2022-11-29 13:52:00 +0100,short,3,27,2022-11-29 13:51:23 +0100,2022-11-29 13:52:00 +0100,false
6364,2022-11-29 14:35:56 +0100,2022-11-29 14:36:40 +0100,short,3,27,2022-11-29 14:35:56 +0100,2022-11-29 14:36:40 +0100,false
6365,2022-11-29 15:09:13 +0100,2022-11-29 15:09:19 +0100,short,5,16,2022-11-29 15:09:17 +0100,2022-11-29 15:09:23 +0100,false
6366,2022-11-30 09:53:35 +0100,2022-11-30 10:00:27 +0100,short,3,9,2022-11-30 09:53:35 +0100,2022-11-30 10:00:27 +0100,false
6367,2022-11-30 10:13:39 +0100,2022-11-30 10:21:24 +0100,short,3,9,2022-11-30 10:13:39 +0100,2022-11-30 10:21:24 +0100,false
6368,2022-11-30 10:21:22 +0100,2022-11-30 10:26:59 +0100,short,2,18,2022-11-30 10:21:22 +0100,2022-11-30 10:27:00 +0100,false
6369,2022-11-30 13:03:28 +0100,2022-11-30 13:32:35 +0100,long,3,9,2022-11-30 13:03:28 +0100,2022-11-30 13:32:35 +0100,false
6370,2022-11-30 13:32:44 +0100,2022-11-30 14:11:19 +0100,long,3,28,2022-11-30 13:32:44 +0100,2022-11-30 14:11:19 +0100,false
6371,2022-11-30 15:30:49 +0100,2022-11-30 15:35:29 +0100,short,3,28,2022-11-30 15:30:49 +0100,2022-11-30 15:35:30 +0100,false
6372,2022-11-30 16:30:25 +0100,2022-11-30 16:33:47 +0100,short,2,18,2022-11-30 16:30:27 +0100,2022-11-30 16:33:47 +0100,false
6373,2022-11-30 18:33:10 +0100,2022-11-30 18:39:41 +0100,short,3,28,2022-11-30 18:33:10 +0100,2022-11-30 18:39:41 +0100,false
6374,2022-12-01 11:30:19 +0100,2022-12-01 11:32:36 +0100,short,3,9,2022-12-01 11:30:21 +0100,2022-12-01 11:32:38 +0100,false
6375,2022-12-01 12:03:07 +0100,2022-12-01 12:03:13 +0100,short,3,9,2022-12-01 12:03:07 +0100,2022-12-01 12:03:14 +0100,false
6376,2022-12-01 12:37:41 +0100,2022-12-01 13:13:34 +0100,short,3,9,2022-12-01 12:37:44 +0100,2022-12-01 13:13:34 +0100,false
6377,2022-12-01 13:38:19 +0100,2022-12-01 13:42:28 +0100,short,3,28,2022-12-01 13:38:19 +0100,2022-12-01 13:42:28 +0100,false
6378,2022-12-01 14:10:28 +0100,2022-12-01 14:20:26 +0100,long,3,9,2022-12-01 14:10:28 +0100,2022-12-01 14:20:26 +0100,false
6379,2022-12-01 14:30:45 +0100,2022-12-01 14:35:12 +0100,short,3,28,2022-12-01 14:30:47 +0100,2022-12-01 14:35:15 +0100,false
6380,2022-12-01 14:46:01 +0100,2022-12-01 14:52:08 +0100,short,2,31,2022-12-01 14:46:01 +0100,2022-12-01 14:52:08 +0100,false
6381,2022-12-01 15:26:00 +0100,2022-12-01 15:31:05 +0100,short,3,28,2022-12-01 15:26:00 +0100,2022-12-01 15:31:05 +0100,false
6382,2022-12-01 16:48:42 +0100,2022-12-01 16:57:10 +0100,short,3,28,2022-12-01 16:48:42 +0100,2022-12-01 16:57:10 +0100,false
6383,2022-12-01 18:01:18 +0100,2022-12-01 18:05:43 +0100,short,3,28,2022-12-01 18:01:18 +0100,2022-12-01 18:05:43 +0100,false
6384,2022-12-02 11:56:33 +0100,2022-12-02 12:50:38 +0100,long,3,28,2022-12-02 11:56:35 +0100,2022-12-02 12:50:40 +0100,false
6385,2022-12-02 12:31:44 +0100,2022-12-02 12:31:49 +0100,short,3,9,2022-12-02 12:31:44 +0100,2022-12-02 12:31:49 +0100,false
6386,2022-12-02 12:34:31 +0100,2022-12-02 12:44:32 +0100,short,5,18,2022-12-02 12:34:33 +0100,2022-12-02 12:44:34 +0100,false
6387,2022-12-02 13:02:29 +0100,2022-12-02 13:18:32 +0100,short,2,31,2022-12-02 13:02:31 +0100,2022-12-02 13:18:32 +0100,false
6388,2022-12-02 13:37:03 +0100,2022-12-02 13:44:00 +0100,short,5,16,2022-12-02 13:37:05 +0100,2022-12-02 13:44:02 +0100,false
6389,2022-12-02 14:52:41 +0100,2022-12-02 15:03:20 +0100,short,3,28,2022-12-02 14:52:43 +0100,2022-12-02 15:03:22 +0100,false
6390,2022-12-02 15:25:46 +0100,2022-12-02 15:30:16 +0100,short,3,9,2022-12-02 15:25:48 +0100,2022-12-02 15:30:18 +0100,false
6391,2022-12-02 15:25:55 +0100,2022-12-02 15:26:01 +0100,short,3,28,2022-12-02 15:25:57 +0100,2022-12-02 15:26:03 +0100,false
6392,2022-12-02 15:36:08 +0100,2022-12-02 15:37:02 +0100,short,3,28,2022-12-02 15:36:10 +0100,2022-12-02 15:37:04 +0100,false
6393,2022-12-02 15:53:01 +0100,2022-12-02 15:53:05 +0100,short,2,31,2022-12-02 15:53:05 +0100,2022-12-02 15:53:09 +0100,false
6394,2022-12-02 16:12:16 +0100,2022-12-02 16:33:41 +0100,long,3,22,2022-12-02 16:12:16 +0100,2022-12-02 16:33:41 +0100,false
6395,2022-12-02 17:24:52 +0100,2022-12-02 17:28:21 +0100,short,5,18,2022-12-02 17:24:54 +0100,2022-12-02 17:28:23 +0100,false
6396,2022-12-02 17:48:49 +0100,2022-12-02 17:54:23 +0100,short,3,22,2022-12-02 17:48:49 +0100,2022-12-02 17:54:23 +0100,false
6397,2022-12-02 18:45:18 +0100,2022-12-02 18:54:24 +0100,short,3,22,2022-12-02 18:45:18 +0100,2022-12-02 18:54:24 +0100,false
6398,2022-12-02 18:48:39 +0100,2022-12-02 18:51:59 +0100,short,5,18,2022-12-02 18:48:41 +0100,2022-12-02 18:52:01 +0100,false
6399,2022-12-02 19:57:34 +0100,2022-12-02 20:12:00 +0100,long,3,22,2022-12-02 19:57:37 +0100,2022-12-02 20:12:02 +0100,false
6400,2022-12-03 09:53:21 +0100,2022-12-03 10:02:55 +0100,short,3,22,2022-12-03 09:53:21 +0100,2022-12-03 10:02:55 +0100,false
6401,2022-12-03 10:03:48 +0100,2022-12-03 10:03:56 +0100,short,3,9,2022-12-03 10:03:49 +0100,2022-12-03 10:03:56 +0100,false
6402,2022-12-03 10:51:01 +0100,2022-12-03 11:06:13 +0100,short,3,27,2022-12-03 10:51:01 +0100,2022-12-03 11:06:13 +0100,false
6403,2022-12-03 10:51:20 +0100,2022-12-03 10:51:25 +0100,short,5,18,2022-12-03 10:51:20 +0100,2022-12-03 10:51:25 +0100,false
6404,2022-12-03 10:52:25 +0100,2022-12-03 10:53:00 +0100,short,3,22,2022-12-03 10:52:25 +0100,2022-12-03 10:53:00 +0100,false
6405,2022-12-03 11:12:56 +0100,2022-12-03 11:31:50 +0100,short,3,22,2022-12-03 11:12:56 +0100,2022-12-03 11:31:51 +0100,false
6406,2022-12-03 12:33:05 +0100,2022-12-03 12:33:06 +0100,short,3,27,2022-12-03 12:33:05 +0100,2022-12-03 12:33:06 +0100,false
6407,2022-12-03 12:33:07 +0100,2022-12-03 12:51:28 +0100,long,3,27,2022-12-03 12:33:07 +0100,2022-12-03 12:51:29 +0100,false
6408,2022-12-03 13:08:11 +0100,2022-12-03 13:48:09 +0100,long,3,22,2022-12-03 13:08:14 +0100,2022-12-03 13:48:09 +0100,false
6409,2022-12-03 13:38:59 +0100,2022-12-03 13:53:02 +0100,long,3,9,2022-12-03 13:39:03 +0100,2022-12-03 13:53:07 +0100,false
6410,2022-12-03 14:14:13 +0100,2022-12-03 14:14:18 +0100,short,3,9,2022-12-03 14:14:17 +0100,2022-12-03 14:14:22 +0100,false
6411,2022-12-03 14:15:46 +0100,2022-12-03 14:39:37 +0100,long,5,16,2022-12-03 14:15:46 +0100,2022-12-03 14:39:37 +0100,false
6412,2022-12-03 14:23:24 +0100,2022-12-03 14:23:28 +0100,short,2,31,2022-12-03 14:23:24 +0100,2022-12-03 14:23:28 +0100,false
6413,2022-12-03 15:18:51 +0100,2022-12-03 15:38:02 +0100,short,3,27,2022-12-03 15:18:51 +0100,2022-12-03 15:38:02 +0100,false
6414,2022-12-03 15:21:39 +0100,2022-12-03 15:25:01 +0100,short,3,22,2022-12-03 15:21:39 +0100,2022-12-03 15:25:03 +0100,false
6415,2022-12-03 15:41:05 +0100,2022-12-03 15:41:12 +0100,short,5,18,2022-12-03 15:41:05 +0100,2022-12-03 15:41:12 +0100,false
6416,2022-12-03 16:16:33 +0100,2022-12-03 16:18:20 +0100,long,3,27,2022-12-03 16:16:36 +0100,2022-12-03 16:18:20 +0100,false
6417,2022-12-05 11:36:53 +0100,2022-12-05 12:00:29 +0100,long,5,18,2022-12-05 11:36:53 +0100,2022-12-05 12:00:29 +0100,false
6418,2022-12-05 11:59:11 +0100,2022-12-05 12:17:23 +0100,short,3,27,2022-12-05 11:59:11 +0100,2022-12-05 12:17:24 +0100,false
6419,2022-12-05 12:41:41 +0100,2022-12-05 13:07:34 +0100,long,3,27,2022-12-05 12:41:41 +0100,2022-12-05 13:07:34 +0100,false
6420,2022-12-05 13:30:15 +0100,2022-12-05 13:42:35 +0100,short,2,31,2022-12-05 13:30:15 +0100,2022-12-05 13:42:35 +0100,false
6421,2022-12-05 13:46:03 +0100,2022-12-05 14:05:10 +0100,short,2,31,2022-12-05 13:46:03 +0100,2022-12-05 14:05:10 +0100,false
6422,2022-12-05 14:13:21 +0100,2022-12-05 14:38:19 +0100,short,2,8,2022-12-05 14:13:21 +0100,2022-12-05 14:38:19 +0100,false
6423,2022-12-05 14:33:25 +0100,2022-12-05 14:35:49 +0100,short,3,22,2022-12-05 14:33:25 +0100,2022-12-05 14:35:50 +0100,false
6424,2022-12-05 14:41:04 +0100,2022-12-05 14:48:44 +0100,short,3,22,2022-12-05 14:41:05 +0100,2022-12-05 14:48:44 +0100,false
6425,2022-12-05 14:55:10 +0100,2022-12-05 14:59:08 +0100,short,5,18,2022-12-05 14:55:12 +0100,2022-12-05 14:59:11 +0100,false
6426,2022-12-05 16:09:51 +0100,2022-12-05 16:23:45 +0100,long,2,8,2022-12-05 16:09:51 +0100,2022-12-05 16:23:45 +0100,false
6427,2022-12-05 18:04:41 +0100,2022-12-05 18:51:25 +0100,long,3,22,2022-12-05 18:04:41 +0100,2022-12-05 18:51:25 +0100,false
6428,2022-12-05 19:13:23 +0100,2022-12-05 19:16:22 +0100,short,3,22,2022-12-05 19:13:23 +0100,2022-12-05 19:16:22 +0100,false
6429,2022-12-06 11:55:36 +0100,2022-12-06 12:05:35 +0100,long,3,22,2022-12-06 11:55:38 +0100,2022-12-06 12:05:37 +0100,false
6430,2022-12-06 12:42:29 +0100,2022-12-06 12:52:29 +0100,long,2,31,2022-12-06 12:42:31 +0100,2022-12-06 12:52:31 +0100,false
6431,2022-12-06 14:10:44 +0100,2022-12-06 14:38:50 +0100,long,3,22,2022-12-06 14:10:46 +0100,2022-12-06 14:38:53 +0100,false
6432,2022-12-06 14:58:30 +0100,2022-12-06 15:23:42 +0100,long,5,16,2022-12-06 14:58:29 +0100,2022-12-06 15:23:43 +0100,false
6433,2022-12-06 16:55:11 +0100,2022-12-06 16:55:21 +0100,short,5,16,2022-12-06 16:55:11 +0100,2022-12-06 16:55:21 +0100,false
6434,2022-12-07 09:40:00 +0100,2022-12-07 09:51:28 +0100,long,3,9,2022-12-07 09:40:00 +0100,2022-12-07 09:51:28 +0100,false
6435,2022-12-07 11:15:29 +0100,2022-12-07 11:15:41 +0100,short,5,16,2022-12-07 11:15:29 +0100,2022-12-07 11:15:41 +0100,false
6436,2022-12-07 12:12:13 +0100,2022-12-07 12:12:29 +0100,long,3,9,2022-12-07 12:12:13 +0100,2022-12-07 12:12:29 +0100,false
6437,2022-12-07 12:12:26 +0100,2022-12-07 12:14:30 +0100,short,3,28,2022-12-07 12:12:26 +0100,2022-12-07 12:14:30 +0100,false
6438,2022-12-07 12:34:44 +0100,2022-12-07 12:41:54 +0100,short,2,31,2022-12-07 12:34:45 +0100,2022-12-07 12:41:54 +0100,false
6439,2022-12-07 12:52:12 +0100,2022-12-07 13:40:51 +0100,long,3,9,2022-12-07 12:52:12 +0100,2022-12-07 13:40:51 +0100,false
6440,2022-12-07 12:53:01 +0100,2022-12-07 13:57:00 +0100,long,5,8,2022-12-07 12:53:01 +0100,2022-12-07 13:57:03 +0100,false
6441,2022-12-07 13:44:02 +0100,2022-12-07 13:58:48 +0100,short,3,28,2022-12-07 13:44:03 +0100,2022-12-07 13:58:48 +0100,false
6442,2022-12-07 13:58:56 +0100,2022-12-07 13:59:08 +0100,short,3,28,2022-12-07 13:58:57 +0100,2022-12-07 13:59:08 +0100,false
6443,2022-12-07 13:59:07 +0100,2022-12-07 13:59:14 +0100,short,3,9,2022-12-07 13:59:07 +0100,2022-12-07 13:59:14 +0100,false
6444,2022-12-07 15:25:36 +0100,2022-12-07 15:28:01 +0100,long,5,8,2022-12-07 15:25:38 +0100,2022-12-07 15:28:03 +0100,false
6445,2022-12-07 15:30:15 +0100,2022-12-07 15:30:22 +0100,short,3,28,2022-12-07 15:30:15 +0100,2022-12-07 15:30:23 +0100,false
6446,2022-12-07 15:33:25 +0100,2022-12-07 15:56:34 +0100,long,5,16,2022-12-07 15:33:27 +0100,2022-12-07 15:56:36 +0100,false
6447,2022-12-07 15:46:02 +0100,2022-12-07 15:46:04 +0100,short,3,28,2022-12-07 15:46:02 +0100,2022-12-07 15:46:05 +0100,false
6448,2022-12-07 15:46:06 +0100,2022-12-07 15:51:20 +0100,long,3,28,2022-12-07 15:46:07 +0100,2022-12-07 15:51:20 +0100,false
6449,2022-12-07 16:54:42 +0100,2022-12-07 16:54:48 +0100,short,2,31,2022-12-07 16:54:43 +0100,2022-12-07 16:54:49 +0100,false
6450,2022-12-07 17:34:20 +0100,2022-12-07 17:37:58 +0100,short,2,18,2022-12-07 17:34:21 +0100,2022-12-07 17:37:58 +0100,false
6451,2022-12-08 09:31:10 +0100,2022-12-08 09:36:01 +0100,short,5,18,2022-12-08 09:31:12 +0100,2022-12-08 09:36:03 +0100,false
6452,2022-12-08 10:49:20 +0100,2022-12-08 10:59:55 +0100,short,3,28,2022-12-08 10:49:20 +0100,2022-12-08 10:59:55 +0100,false
6453,2022-12-08 11:05:56 +0100,2022-12-08 11:09:51 +0100,short,5,18,2022-12-08 11:05:56 +0100,2022-12-08 11:09:51 +0100,false
6454,2022-12-08 11:52:22 +0100,2022-12-08 11:52:26 +0100,long,3,28,2022-12-08 11:52:23 +0100,2022-12-08 11:52:26 +0100,false
6455,2022-12-08 11:52:27 +0100,2022-12-08 11:58:10 +0100,short,3,28,2022-12-08 11:52:27 +0100,2022-12-08 11:58:10 +0100,false
6456,2022-12-08 12:51:49 +0100,2022-12-08 13:06:46 +0100,short,3,9,2022-12-08 12:51:49 +0100,2022-12-08 13:06:47 +0100,false
6457,2022-12-08 12:56:02 +0100,2022-12-08 13:04:27 +0100,short,3,28,2022-12-08 12:56:03 +0100,2022-12-08 13:04:27 +0100,false
6458,2022-12-08 12:57:27 +0100,2022-12-08 13:05:04 +0100,short,2,8,2022-12-08 12:57:29 +0100,2022-12-08 13:05:04 +0100,false
6459,2022-12-08 13:09:42 +0100,2022-12-08 13:44:58 +0100,long,3,28,2022-12-08 13:09:42 +0100,2022-12-08 13:44:58 +0100,false
6460,2022-12-08 15:32:50 +0100,2022-12-08 15:40:18 +0100,short,3,9,2022-12-08 15:32:50 +0100,2022-12-08 15:40:18 +0100,false
6461,2022-12-08 17:10:08 +0100,2022-12-08 17:10:15 +0100,short,3,9,2022-12-08 17:10:08 +0100,2022-12-08 17:10:15 +0100,false
6462,2022-12-08 19:12:24 +0100,2022-12-08 19:12:29 +0100,short,3,32,2022-12-08 19:12:24 +0100,2022-12-08 19:12:30 +0100,false
6463,2022-12-09 12:17:43 +0100,2022-12-09 12:20:04 +0100,short,3,22,2022-12-09 12:17:43 +0100,2022-12-09 12:20:04 +0100,false
6464,2022-12-09 12:19:08 +0100,2022-12-09 12:22:44 +0100,short,5,18,2022-12-09 12:19:12 +0100,2022-12-09 12:22:48 +0100,false
